uri,name,iso_nn6_nc2_1,iso_nn6_nc2_2,se_nn6_nc2_1,se_nn6_nc2_2,km_nn6_nc2,iso_nn9_nc3_1,iso_nn9_nc3_2,iso_nn9_nc3_3,se_nn9_nc3_1,se_nn9_nc3_2,se_nn9_nc3_3,km_nn9_nc3
spotify:artist:4SK1IgkcWWc5HC1TOBq1VS,Mary Gauthier,-1.489741078,-1.274558953,-0.013183533,0.001624838,0,-0.48089738,-0.072155119,-0.716240056,-0.013183533,0.001624838,0.05455175,0
spotify:artist:4ScCswdRlyA23odg9thgIO,Jess Glynne,6.569332299,1.485554241,0.025397396,-0.023479429,0,-0.134487688,0.036766255,0.098799963,0.025397396,-0.023479429,0.034951926,0
spotify:artist:4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow,0.469569552,-1.49943252,-0.013097808,0.001593913,0,-0.124264367,0.067108997,-0.107967938,-0.013097808,0.001593913,0.053324124,0
spotify:artist:4TPWj56uIO4N5puju96P0J,Tommy Page,-0.898437331,0.316622542,-0.008758872,0.000115682,0,0.443104698,0.119431783,-0.669260704,-0.008758872,0.000115682,-0.001856764,0
spotify:artist:4Tw2N3wdvJPGEU7JqMxFfE,Eddie Money,-1.656311696,-2.516906485,-0.01154821,0.00066225,4,-2.064732648,-1.512610013,-1.889621373,-0.01154821,0.00066225,-0.003410867,4
spotify:artist:4TwHRCIu3Xg9fjS3l7owkp,The Gap Band,2.7485577,0.027646873,0.011501424,-0.005389557,5,-1.474824093,-1.314842389,0.14730328,0.011501424,-0.005389557,-0.014774441,5
spotify:artist:4UGMQyNcbGHYg5CDMKkSw3,Az Yet,-0.739463145,0.015466442,0.018553248,-0.003916465,0,0.296003668,-0.177785629,0.770664334,0.018553248,-0.003916465,-0.003626932,0
spotify:artist:4UPcJIhr5K5fPsm4itqT7E,After 7,-3.712797441,5.156688089,0.018204966,-0.003685467,6,6.13635565,-0.869745913,5.761494051,0.018204966,-0.003685467,-0.004106695,6
spotify:artist:4Uv0Jg45Oq7vBXXwQNhXyf,Brick,1.853989368,0.117159617,0.011489056,-0.00540091,5,-1.5532453,-0.735730339,0.685948502,0.011489056,-0.00540091,-0.014829252,5
spotify:artist:4VaFWblR1Rv24L8kAfhtxm,Unlimited Touch,1.709618941,0.664414108,0.011826348,-0.005332744,5,-0.463987698,-0.740149765,0.538322559,0.011826348,-0.005332744,-0.014355655,5
spotify:artist:4VhL8KLjVso4vLfOLVViTb,Bridgit Mendler,10.37706645,2.402863631,0.025776027,-0.024714461,0,-0.139260429,0.017260112,-0.183953707,0.025776027,-0.024714461,0.037584757,0
spotify:artist:4WlSvDKaq1PA2Nr7cCIPxX,Stephen Stills,-0.58658736,-0.846679054,-0.011697502,0.000699162,0,-0.747757025,-0.958618851,-0.77388037,-0.011697502,0.000699162,-0.00294804,0
spotify:artist:4YPqbAiLzBg5DIfsgQZ8QK,Andy Gibb,-1.199854565,-1.398864506,-0.01145907,0.000654737,4,-1.336774045,-1.193788625,-0.22992893,-0.01145907,0.000654737,-0.002234044,4
spotify:artist:4YfnJEbTz8QLD5FusYFwV6,Triumph,-1.408516598,-1.785883257,-0.011877717,0.00073409,4,-1.68945799,-1.321190956,-1.044453319,-0.011877717,0.00073409,-0.003918297,4
spotify:artist:4Ytvi4r3WPIZmEw1Ndmkp9,Tom Browne,0.099822965,0.204554928,0.011336798,-0.005405099,0,-0.22998959,-0.161186,0.034982584,0.011336798,-0.005405099,-0.014931303,0
spotify:artist:4YveAIZNQZBiWbt7iWsvCa,Krokus,-0.987468609,-1.646763091,-0.012040266,0.000770005,7,-2.076621105,2.53290555,1.056052019,-0.012040266,0.000770005,-0.004194646,7
spotify:artist:4ZjFFy2brYzBcYNAPwhW6W,Pat Travers Band,-0.671304215,-1.139693835,-0.011877315,0.000733499,5,-1.272185847,-0.511185811,0.447976295,-0.011877315,0.000733499,-0.003767355,5
spotify:artist:4ZqBwBVB3dsYWL3d5Spi10,Molly Hatchet,-0.320378136,-3.434208899,-0.011766422,0.000710026,4,-2.188181091,-2.024019561,-0.559212937,-0.011766422,0.000710026,-0.003532213,4
spotify:artist:4a7CDXcRCXi4kp5z7SEXtg,Lisa Loeb & Nine Stories,-0.924253555,-0.516032346,-0.013101757,0.001596163,0,-0.274343877,-0.024515904,-0.255970395,-0.013101757,0.001596163,0.053457182,0
spotify:artist:4akj4uteQQrrGxhX9Rjuyf,Craig Mack,-4.655856974,7.352121032,0.02561547,0.086085307,1,8.059701058,2.026242764,-2.614041518,0.02561547,0.086085307,0.0084945,1
spotify:artist:4awU3JRQXIYoxabdwO92AU,Edie Brickell & New Bohemians,-0.83859127,-0.421854789,-0.013114622,0.001600533,0,-0.193303365,0.074478017,-0.585701446,-0.013114622,0.001600533,0.053616974,0
spotify:artist:4bvWv6KDmnNNJCfElUEgsZ,Cheryl Wheeler,-1.489741078,-1.274558953,-0.013183533,0.001624838,0,-0.48089738,-0.072155119,-0.716240056,-0.013183533,0.001624838,0.05455175,0
spotify:artist:4dBOV77d0Fy9KcTZkieXcu,Whodini,-2.993480015,4.543034098,0.025286975,0.082329753,1,5.020525511,1.202349391,-1.201611044,0.025286975,0.082329753,0.007975027,1
spotify:artist:4eAOcbAXIF4BmbN6E1QIlw,Christina Milian,1.647433283,0.570790295,0.020762323,-0.009021327,0,-0.440410754,-0.355807675,0.474379366,0.020762323,-0.009021327,0.00492469,0
spotify:artist:4gQEXxzqwNmQwjU0Wc0Ioe,D-Train,1.709618941,0.664414108,0.011826348,-0.005332744,5,-0.463987698,-0.740149765,0.538322559,0.011826348,-0.005332744,-0.014355655,5
spotify:artist:4hqDqHtBlgxXpLXVYf7c8L,Ashlee Simpson,3.641670814,0.671059722,0.022827821,-0.01502263,0,0.140948913,0.208532962,0.320416874,0.022827821,-0.01502263,0.016814911,0
spotify:artist:4ibNXJiMYOPibpS9DB9Qz3,Slaughter,-2.227894174,-3.266341985,-0.012112073,0.000786049,3,-3.452559803,7.338233416,1.110417484,-0.012112073,0.000786049,-0.004341558,3
spotify:artist:4jrTNltJtTMUfXybDdsHDn,The New Seekers,-0.639698382,-0.237136844,-0.011489748,0.000661452,0,-0.134449467,-0.105839683,-0.136631158,-0.011489748,0.000661452,-0.002213229,0
spotify:artist:4kveDT8ylFciq1mdeYcIvw,Donnie Iris,-0.699813994,-0.409530944,-0.011519302,0.00065531,0,-0.253678173,-0.179021975,-0.34138052,-0.011519302,0.00065531,-0.003488294,0
spotify:artist:4m4SfDVbF5wxrwEjDKgi4k,Cher Lloyd,9.839184388,2.262221964,0.025525081,-0.023896105,0,-0.187185986,-0.013763137,-0.213645911,0.025525081,-0.023896105,0.035840427,0
spotify:artist:4n31svBA9GGIYxGxgrQaRK,George Thorogood & The Destroyers,0.015258528,-1.177585446,-0.011727894,0.000701106,0,-0.617969551,-0.474143421,0.157974406,-0.011727894,0.000701106,-0.003537014,0
spotify:artist:4n7L1vYXp4Dt0HfxaLBj9l,Dazz Band,1.963302669,-0.171896302,0.011386786,-0.005360153,5,-1.723618718,-0.863371909,0.811998593,0.011386786,-0.005360153,-0.014713144,5
spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,9.261157025,2.13410052,0.025774553,-0.024709462,0,-0.26194309,-0.060888219,-0.265363956,0.025774553,-0.024709462,0.037573866,0
spotify:artist:4ntkql3f3ect7NDRUJ7aAY,The Cheetah Girls,11.4569174,2.658045707,0.025810541,-0.024827691,0,-0.254772254,-0.063764086,-0.272372031,0.025810541,-0.024827691,0.037826939,0
spotify:artist:4opTS86dN9uO313J9CE8xg,Skid Row,-0.457729322,-0.472948759,-0.012114516,0.000786471,0,-1.322852565,1.378966099,0.824825593,-0.012114516,0.000786471,-0.004334344,0
spotify:artist:4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,-1.235354689,1.394990839,-0.007720754,1.77E-06,8,1.422325859,0.481027538,-0.743292084,-0.007720754,1.77E-06,-0.002083769,8
spotify:artist:4qzZ6bMrjK27yHGVjs4Pvq,Bertie Higgins,-0.67738254,-0.175745504,-0.011385376,0.000639346,0,-0.152230968,-0.133838015,-0.1427168,-0.011385376,0.000639346,-0.002209354,0
spotify:artist:4ryyCNxkhfBSXHx4k2lo3T,Jesse Powell,-0.770586034,-0.152827204,0.018672969,-0.004124992,5,0.163227386,-0.584564507,1.68916236,0.018672969,-0.004124992,-0.003449794,5
spotify:artist:4sD9znwiVFx9cgRPZ42aQ1,Sinéad O'Connor,-0.387921708,0.141610243,-0.013157167,0.001615896,0,0.139794193,0.273047083,-0.137238952,-0.013157167,0.001615896,0.05422941,0
spotify:artist:4sFsq7NFJ0zz0uN3Zb6QJ9,Morris Albert,-1.199854565,-1.398864506,-0.01145907,0.000654737,4,-1.336774045,-1.193788625,-0.22992893,-0.01145907,0.000654737,-0.002234044,4
spotify:artist:4salDzkGmfycRqNUbyBphh,Styx,0.044482837,-1.094364729,-0.011631819,0.000679972,0,-0.576824618,-0.356816331,-0.196682979,-0.011631819,0.000679972,-0.003508443,0
spotify:artist:4sbB4Yy6Qig51pKCIKSLw3,Jaheim,1.082838247,0.177261653,0.018880536,-0.004405382,5,-0.250842374,-0.912023254,2.140873777,0.018880536,-0.004405382,-0.003182851,5
spotify:artist:4sh4MHP7lhrSUakxwZzwqz,Bruce Cockburn,-1.489741078,-1.274558953,-0.013183533,0.001624838,0,-0.48089738,-0.072155119,-0.716240056,-0.013183533,0.001624838,0.05455175,0
spotify:artist:4toEjJSZu1rbfX2hfVdZFA,Boogie Down Productions,-4.100059929,6.411515791,0.025505972,0.084833455,1,7.007955402,1.737262765,-2.124549606,0.025505972,0.084833455,0.008321342,1
spotify:artist:4vRSocKbGh7PsQrYRDVMEF,Lindsay Lohan,4.12665996,0.655836258,0.022502154,-0.013777354,0,0.020282151,0.073967975,0.463990791,0.022502154,-0.013777354,0.013920616,0
spotify:artist:4vpDg7Y7fU982Ds30zawDA,The Band,-0.897911152,-1.00220948,-0.011750495,0.00071043,0,-0.090476336,0.018080504,-0.442853383,-0.011750495,0.00071043,-0.003017731,0
spotify:artist:4wM29TDTr3HI0qFY3KoSFG,Indigo Girls,-0.64686054,-1.356547003,-0.013133171,0.001604373,0,-0.601972613,-0.230117811,-0.616061585,-0.013133171,0.001604373,0.053618576,0
spotify:artist:4wQ3PyMz3WwJGI5uEqHUVR,Allman Brothers Band,-0.346514145,-0.29242572,-0.011843295,0.000726916,0,0.048024846,0.10736656,-0.09472741,-0.011843295,0.000726916,-0.003543668,0
spotify:artist:4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,-0.745989456,-0.071112218,-0.010468738,0.0004406,0,-0.122069904,-0.133449333,-0.471100579,-0.010468738,0.0004406,-0.002420393,0
spotify:artist:4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,3.168073633,0.657961936,0.023153487,-0.016267906,0,0.227395712,0.27688243,0.309276128,0.023153487,-0.016267906,0.019709206,0
spotify:artist:4zKhX6hYCQPNs406umP9Fx,O-Town,4.12665996,0.655836258,0.022502154,-0.013777354,0,0.020282151,0.073967975,0.463990791,0.022502154,-0.013777354,0.013920616,0
spotify:artist:51l0uqRxGaczYr4271pVIC,The Bangles,-0.78918877,-0.324109435,-0.010285899,0.000394347,0,-0.242997287,-0.207365915,-0.471285102,-0.010285899,0.000394347,-0.002854253,0
spotify:artist:52ik8mwcuZ4ISphAkejj2Z,Ultramagnetic MC's,-5.214194706,8.299925507,0.02559565,0.085856549,1,6.979127944,1.726711521,-2.108364362,0.02559565,0.085856549,0.008462686,1
spotify:artist:530Sdm7eqqzWBdDmILMgnu,Robert Palmer,-0.624273261,-2.185959982,-0.010600108,0.000449985,0,-0.721223578,-0.36809004,-0.864224463,-0.010600108,0.000449985,-0.002984621,0
spotify:artist:533HtQP5btWIZcKlHJtEWK,Christopher Wilde,11.4569174,2.658045707,0.025810541,-0.024827691,0,-0.254772254,-0.063764086,-0.272372031,0.025810541,-0.024827691,0.037826939,0
spotify:artist:53QzNeFpzAaXYnrDBbDrIp,The Isley Brothers,-0.867970825,-0.324019483,0.010588485,-0.00538497,0,-0.268904191,-0.190944997,-0.245077087,0.010588485,-0.00538497,-0.015274996,0
spotify:artist:53RaPTbZOx2mBoZD6LLWIv,Glass Tiger,-1.288927304,-1.37630828,-0.011013739,0.00054734,4,-0.935288367,-0.84004302,-1.179939426,-0.011013739,0.00054734,-0.0030366,4
spotify:artist:53RkHTcl0SJZjpzqogkBf4,The Fixx,-0.333235971,-2.541025478,-0.010747152,0.000474533,0,-0.880452042,-0.524731052,-1.432675912,-0.010747152,0.000474533,-0.003220746,0
spotify:artist:545idYhdloaSlLGBY8E9u2,Cameo,2.6914564,-0.264866079,0.011591831,-0.005374156,5,-1.943299739,-1.271891395,0.585600154,0.011591831,-0.005374156,-0.014660977,5
spotify:artist:54kWB5z9SbenPFQXtBDUBK,Paula DeAnda,4.12665996,0.655836258,0.022502154,-0.013777354,0,0.020282151,0.073967975,0.463990791,0.022502154,-0.013777354,0.013920616,0
spotify:artist:55UamRmLvoS6q7iWPzUrCC,Head East,-0.39688258,-3.144973486,-0.011756906,0.000707908,4,-2.225089019,-1.665620348,-0.876008835,-0.011756906,0.000707908,-0.003552404,4
spotify:artist:55vs7NT1KxcFjbMC4y202E,REO Speedwagon,-1.670306687,-2.256904943,-0.011526349,0.000657265,4,-1.920196263,-0.188541834,-1.420334202,-0.011526349,0.000657265,-0.003439781,4
spotify:artist:57bUPid8xztkieZfS7OlEV,The Supremes,-0.00918149,0.236766272,0.010829536,-0.005571971,0,0.221578755,0.255560634,0.171025283,0.010829536,-0.005571971,-0.015949539,0
spotify:artist:58Dx4HPzeOO3dbpD9YYEes,2 LIVE CREW,-2.993480015,4.543034098,0.025286975,0.082329753,1,5.020525511,1.202349391,-1.201611044,0.025286975,0.082329753,0.007975027,1
spotify:artist:58MLl9nC29IXbE4nEtuoP2,Alex & Sierra,7.621513164,1.729418047,0.025771604,-0.024699464,0,-0.266229277,-0.067532277,-0.224694338,0.025771604,-0.024699464,0.037552085,0
spotify:artist:59KQTERLpPa7M0F25fRH6V,Dinah Jane,9.245336015,2.127575201,0.025741513,-0.02460123,0,-0.022875707,0.098600321,-0.094033939,0.025741513,-0.02460123,0.037342575,0
spotify:artist:59NO6KX7wQCG7jGdtH1NtL,Raheem DeVaughn,-0.640912469,-0.228664974,0.019052659,-0.004681768,5,-0.542916246,-0.795885292,1.433354041,0.019052659,-0.004681768,-0.002901686,5
spotify:artist:59QxeZBL6k9L4oJBGSyukd,The Marshall Tucker Band,-0.046600656,-2.155680868,-0.011737799,0.000704723,4,-1.697606077,-1.976761554,-1.40730185,-0.011737799,0.000704723,-0.003365731,4
spotify:artist:59zdhVoWxSoHMc74n098Re,David Crosby,-0.897911152,-1.00220948,-0.011750495,0.00071043,0,-0.090476336,0.018080504,-0.442853383,-0.011750495,0.00071043,-0.003017731,0
spotify:artist:5AEG63ajney2BoDXi0Vb84,Bad Company,-0.638159418,-0.201820006,-0.011881517,0.000734664,0,-0.277981224,0.150919395,0.028669559,-0.011881517,0.000734664,-0.003832363,0
spotify:artist:5BmXbfqAgfkuTkPlVQDKOW,David Gates,-1.448133869,-2.278256494,-0.011521108,0.000668999,4,-1.587210855,-1.908217127,-1.157290224,-0.011521108,0.000668999,-0.002146422,4
spotify:artist:5CAiy5rDr3LaSoGtJOq6A0,Nanci Griffith,-1.298923281,-1.028287977,-0.013152283,0.001607606,0,-0.327094305,0.013119857,-0.547359054,-0.013152283,0.001607606,0.053553349,0
spotify:artist:5CCwRZC6euC8Odo6y9X8jr,Rita Ora,7.667315621,1.747511996,0.025512102,-0.023853362,0,-0.196314324,-0.020102922,-0.177652008,0.025512102,-0.023853362,0.035748809,0
spotify:artist:5CT7RBitS0e0u78T8tRBWQ,Missing Persons,-0.971893011,-0.830354594,-0.010853768,0.000499034,0,-0.272339767,0.362345941,-0.233944239,-0.010853768,0.000499034,-0.003269801,0
spotify:artist:5FCC6oo9PupahFuLGEPdMB,Tommy Bolin,-0.846015273,-1.600771455,-0.011855346,0.000728787,5,-1.61324548,-0.771123593,0.407062915,-0.011855346,0.000728787,-0.003700094,5
spotify:artist:5GUVj2b1lJ4DolQyHlzyaO,Blind Faith,-0.491620277,-0.589828188,-0.011922202,0.000743665,0,0.039201244,0.128242923,-0.124510506,-0.011922202,0.000743665,-0.003671205,0
spotify:artist:5I6MzhNEMk27cZsCqGAIYo,The Youngbloods,-0.670502085,-1.111396077,-0.011916635,0.000742798,0,-0.039860168,0.090745028,-0.211722217,-0.011916635,0.000742798,-0.003622526,0
spotify:artist:5IDs1CK15HegSAhGEbSYXo,Billy Ocean,-1.136207294,-0.740487491,-0.00570112,-0.000771928,0,0.130879487,-0.322103258,-1.548814813,-0.00570112,-0.000771928,-0.004517143,0
spotify:artist:5KNqYrivNgVCHBssEUSu5B,Donell Jones,0.747666668,0.524070246,0.018803867,-0.004290599,2,0.343458251,-1.877496575,4.895524359,0.018803867,-0.004290599,-0.003286594,2
spotify:artist:5LXEAEGrpKQtpyCu2sZuWu,Oingo Boingo,-1.145706383,-1.109416346,-0.010760172,0.000476496,0,-0.098864912,0.093584951,-0.511161765,-0.010760172,0.000476496,-0.00323946,0
spotify:artist:5NDMothbpdpq2xHqSjrrWn,Faith Evans,2.191962326,0.048264359,0.019431526,-0.005581762,5,-1.028097557,-1.758575857,2.923238278,0.019431526,-0.005581762,-0.001342414,5
spotify:artist:5PN2aHIvLEM98XIorsPMhE,Kim Carnes,-1.255784042,-0.604655691,-0.009902735,0.00032767,0,-0.319421533,-0.453629109,-1.54227969,-0.009902735,0.00032767,-0.002002828,0
spotify:artist:5PYuBRQMHh7nWmdV076sH9,Heaven 17,-0.026150211,-1.262045296,-0.01048647,0.000413287,0,-0.278679655,-0.071002291,-0.452402971,-0.01048647,0.000413287,-0.003193623,0
spotify:artist:5QhsLryFrDbj9IZ38UmMyn,Nice & Smooth,-4.629942226,7.283171764,0.025441313,0.084093151,1,5.957750633,1.448884838,-1.633100395,0.025441313,0.084093151,0.008218856,1
spotify:artist:5QjWgYDeKNP2iPHTdTttnG,Stacie Orrico,4.12665996,0.655836258,0.022502154,-0.013777354,0,0.020282151,0.073967975,0.463990791,0.022502154,-0.013777354,0.013920616,0
spotify:artist:5RNFFojXkPRmlJZIwXeKQC,Bryan Ferry,-0.623144794,-0.06912407,-0.010612951,0.000451846,0,-0.177743002,-0.133515342,-0.313484528,-0.010612951,0.000451846,-0.003001963,0
spotify:artist:5VfqJBmXcf6ZqXoGij5qTE,Tevin Campbell,-3.821184988,4.014014397,0.018443495,-0.003778612,6,6.290530334,-1.128735431,6.824871333,0.018443495,-0.003778612,-0.003711889,6
spotify:artist:5WWSL6rElJeUk3Uc1S2RyD,Dead Or Alive,-0.962887972,-0.399269918,-0.01010231,0.000325333,0,-0.151617644,-0.105853008,-0.756395627,-0.01010231,0.000325333,-0.003166009,0
spotify:artist:5Wbs3NarmOuhdA754hveyb,Patty Larkin,-1.489741078,-1.274558953,-0.013183533,0.001624838,0,-0.48089738,-0.072155119,-0.716240056,-0.013183533,0.001624838,0.05455175,0
spotify:artist:5XDeFQDarnwpR5WAfD6S0d,Warlock,-0.678739078,-0.323550853,-0.01214067,0.000792342,0,-0.604758487,1.132591203,0.212575914,-0.01214067,0.000792342,-0.004384365,0
spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,3.168073633,0.657961936,0.023153487,-0.016267906,0,0.227395712,0.27688243,0.309276128,0.023153487,-0.016267906,0.019709206,0
spotify:artist:5YE3Wwk5wqQmFXM5qyaM6u,Spooky Tooth,-0.670502085,-1.111396077,-0.011916635,0.000742798,0,-0.039860168,0.090745028,-0.211722217,-0.011916635,0.000742798,-0.003622526,0
spotify:artist:5Z1reBuaReg2pg72I2mnMm,Dave Hollister,0.95688636,0.438712642,0.018893287,-0.00443258,5,-0.649174162,-1.355746655,2.732592737,0.018893287,-0.00443258,-0.003150285,5
spotify:artist:5aEWnrN8h3MhuFUPRfaVuy,Case,0.209666687,1.450515315,0.018777804,-0.004289881,2,2.69531406,-1.847020151,7.015652016,0.018777804,-0.004289881,-0.003224742,2
spotify:artist:5b4SvpTqll0LSqJWPpXya5,Odyssey,-0.806278782,-0.253692158,0.002479471,-0.002970481,0,-0.175031151,-0.24837203,-0.646183394,0.002479471,-0.002970481,-0.00940868,0
spotify:artist:5bDxAyJiTYBat1YnFJhvEK,Joe Walsh,-1.8408606,-3.759791227,-0.011714145,0.000698499,4,-2.121129258,-2.047789714,-0.59334897,-0.011714145,0.000698499,-0.003494454,4
spotify:artist:5bHSSREflcAADAyCMlmxmh,Mtume,1.798902815,0.097194969,0.011940206,-0.005323321,5,-1.041435737,-0.629536295,0.656740507,0.011940206,-0.005323321,-0.014260315,5
spotify:artist:5c9uFWpZY2MTlk7Rft0tgp,Janis Ian,-0.879857976,-0.484488972,-0.012375441,0.001147951,0,-0.535325132,-0.33744758,-0.242144938,-0.012375441,0.001147951,0.025830197,0
spotify:artist:5dbuFbrHa1SJlQhQX9OUJ2,Don Henley,-2.173325055,-3.396931448,-0.011411147,0.000633429,4,-2.03130123,-1.723116457,-2.245515559,-0.011411147,0.000633429,-0.003191445,4
spotify:artist:5dcOK4stT4JDkP6Dqhbz5s,Sheena Easton,-3.028760314,1.664681534,-0.009267374,0.000195717,8,1.1764823,-0.013285714,-3.130577847,-0.009267374,0.000195717,-0.002139073,8
spotify:artist:5fbhwqYYh4YwUoEs582mq5,The Spinners,-1.698808017,-1.240259106,0.010741677,-0.005472334,0,-0.759155787,-0.636485233,-0.42225585,0.010741677,-0.005472334,-0.015566974,0
spotify:artist:5fhMbh4PVSLSODF2fhWwqt,Bad English,-0.807606644,-0.659138299,-0.012050465,0.000772477,0,-0.688965326,1.561569023,0.15631268,-0.012050465,0.000772477,-0.004252067,0
spotify:artist:5gPEo032lzARtzuVqJIm9o,Bobby Goldsboro,-0.861551948,-0.646918227,-0.01150094,0.000663746,0,-0.605180585,-0.536767773,-0.202036321,-0.01150094,0.000663746,-0.002217748,0
spotify:artist:5gxynDEKwNDgxGJmJjZyte,Steve Winwood,-0.542665167,-2.180044187,-0.011353894,0.000621788,4,-1.845967603,-2.535902429,-2.597163956,-0.011353894,0.000621788,-0.00302584,4
spotify:artist:5hfOHpGMsi8O3DA0ROLGqF,James Gang,-0.685923767,-2.992207599,-0.011819057,0.000721092,4,-1.796671737,-1.625756417,-0.215481323,-0.011819057,0.000721092,-0.003611847,4
spotify:artist:5jJcbGPjjyEhAoU02ynHaA,Nelson,-0.759598285,-0.592895857,-0.012143281,0.000792991,0,-0.630159653,1.578304777,0.186796187,-0.012143281,0.000792991,-0.004396475,0
spotify:artist:5jNGQ7VOU87x5402JjhTtd,Deniece Williams,1.369760015,0.097618375,0.012122155,-0.005213537,5,-0.183378257,-0.96554975,1.23878496,0.012122155,-0.005213537,-0.013700051,5
spotify:artist:5jTAPkN0XtPH0cinWMRyzw,The Gregg Allman Band,-0.801061457,-1.145069378,-0.011738206,0.000704975,0,-0.796854201,-0.921412682,-0.70112256,-0.011738206,0.000704975,-0.003349007,0
spotify:artist:5jVeqi3PNaTOajfvBa4uFn,Thompson Twins,-1.981854497,-1.985327968,-0.010485927,0.000414275,4,-0.892755014,-0.582857976,-1.776068175,-0.010485927,0.000414275,-0.003180434,4
spotify:artist:5jWuVnPLmjABrgCGianzs9,Brass Construction,1.490076869,0.41758924,0.011454627,-0.0054045,0,-0.269057063,-0.156754131,0.049247057,0.011454627,-0.0054045,-0.014863713,0
spotify:artist:5km3TReHXRqvDuC83Fw3u7,Dickey Betts,-0.619061522,-0.291257433,-0.01175202,0.000707638,0,-0.224109621,-0.21560959,-0.254471964,-0.01175202,0.000707638,-0.003385287,0
spotify:artist:5l0XyfQLHoWFvINcSaSrSx,Keith Washington,-0.475747738,0.412997802,0.016858923,-0.004062209,5,1.520469732,-0.333494695,1.596702121,0.016858923,-0.004062209,-0.006442301,5
spotify:artist:5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,5.440390249,1.211274041,0.025023187,-0.022259393,0,0.012534389,0.12761952,0.249315668,0.025023187,-0.022259393,0.032351767,0
spotify:artist:5lckATQU3N7Ralsw3VfnRb,Calvin Richardson,-0.640912469,-0.228664974,0.019052659,-0.004681768,5,-0.542916246,-0.795885292,1.433354041,0.019052659,-0.004681768,-0.002901686,5
spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Jackson Browne,1.140258694,-2.43014608,-0.011614522,0.000681675,4,-1.78701955,-2.465567339,-2.004923492,-0.011614522,0.000681675,-0.002844869,4
spotify:artist:5lpH0xAS4fVfLkACg9DAuM,Wham!,-0.949439594,-0.305204609,-0.007703555,-0.000268625,0,-0.11988313,-0.115050245,-0.779718278,-0.007703555,-0.000268625,-0.003825124,0
spotify:artist:5mtKpqeeaFavW15yIX4h5e,Slave,1.853989368,0.117159617,0.011489056,-0.00540091,5,-1.5532453,-0.735730339,0.685948502,0.011489056,-0.00540091,-0.014829252,5
spotify:artist:5n30a5V4ftXNMHCHChmK2h,Young MC,-2.993480015,4.543034098,0.025286975,0.082329753,1,5.020525511,1.202349391,-1.201611044,0.025286975,0.082329753,0.007975027,1
spotify:artist:5nPz5R1FDPTMI3Dw4JnTGb,Exposé,-2.225978228,1.322619832,-0.008758117,0.000130456,8,1.616441606,0.160512934,-2.425616319,-0.008758117,0.000130456,-0.00159772,8
spotify:artist:5oWOx0BBDSMoFB8JDrjQre,Katharine McPhee,4.12665996,0.655836258,0.022502154,-0.013777354,0,0.020282151,0.073967975,0.463990791,0.022502154,-0.013777354,0.013920616,0
spotify:artist:5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,9.261157025,2.13410052,0.025774553,-0.024709462,0,-0.26194309,-0.060888219,-0.265363956,0.025774553,-0.024709462,0.037573866,0
spotify:artist:5pUo3fmmHT8bhCyHE52hA6,Liam Payne,7.621513164,1.729418047,0.025771604,-0.024699464,0,-0.266229277,-0.067532277,-0.224694338,0.025771604,-0.024699464,0.037552085,0
spotify:artist:5q4AzEtCoYJyXjMMoEkSU5,Bachman-Turner Overdrive,-0.419507844,-3.162153987,-0.011736903,0.000703209,4,-2.108472172,-1.805878408,-0.459385604,-0.011736903,0.000703209,-0.003552526,4
spotify:artist:5q9nLsvWwbSUW1kRyhZLAx,Spirit,-0.670502085,-1.111396077,-0.011916635,0.000742798,0,-0.039860168,0.090745028,-0.211722217,-0.011916635,0.000742798,-0.003622526,0
spotify:artist:5qUHCOUsvVKUpVrMMmztMK,Jeffrey Osborne,2.200958706,-0.095157616,0.013470018,-0.004991186,5,-0.534861519,-0.966572617,0.717902168,0.013470018,-0.004991186,-0.012048256,5
spotify:artist:5qwERxFiC8zCJvnVI8Zkl9,John Cafferty & the Beaver Brown Band,-0.696006291,-0.391489292,-0.011136402,0.000572629,0,-0.215677108,-0.160771636,-0.314599833,-0.011136402,0.000572629,-0.003135942,0
spotify:artist:5r7mGejWrGSxheAYEIfSwI,Troop,-2.460749171,3.629444138,0.018299154,-0.003589905,6,4.11825393,-0.218116147,2.846960127,0.018299154,-0.003589905,-0.003899189,6
spotify:artist:5rOhfAsK4uxq9OdREiQRKa,Dan Hill,-0.94374242,-0.74317613,-0.011434821,0.000649736,0,-0.706591083,-0.6387926,-0.230266788,-0.011434821,0.000649736,-0.002218556,0
spotify:artist:5rScKX1Sh1U67meeUyTGwk,Michelle Branch,4.12665996,0.655836258,0.022502154,-0.013777354,0,0.020282151,0.073967975,0.463990791,0.022502154,-0.013777354,0.013920616,0
