,node_artist,edge_artist,followers,genres,popularity,_type,edge_uri
19,spotify:artist:2S8UlyXW4JjjHcbeg8ddIo,Jon B.,1088580,contemporary r&b; hip hop; hip pop; neo soul; quiet storm; r&b; urban contemporary,52,artist,spotify:artist:3SRJWVa6lZnqRHOyAHmDrX
80,spotify:artist:21gGD9dUby5ls0belA1wqZ,Aaron Hall,458854,contemporary r&b; neo soul; new jack swing; quiet storm; r&b; urban contemporary,48,artist,spotify:artist:772SIFJQiXTCfxncTK1UMn
81,spotify:artist:21gGD9dUby5ls0belA1wqZ,Shai,684256,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,49,artist,spotify:artist:72y3ZI95ctkQC2O4mjBaU3
82,spotify:artist:21gGD9dUby5ls0belA1wqZ,Jodeci,1725380,contemporary r&b; hip hop; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,56,artist,spotify:artist:1eNkUXHPaXyuyC8NAgzykK
83,spotify:artist:21gGD9dUby5ls0belA1wqZ,Changing Faces,499393,contemporary r&b; girl group; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,41,artist,spotify:artist:3lJ6jvOiNY46L2juqXufpf
84,spotify:artist:21gGD9dUby5ls0belA1wqZ,Case,779415,contemporary r&b; hip hop; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,56,artist,spotify:artist:5aEWnrN8h3MhuFUPRfaVuy
85,spotify:artist:21gGD9dUby5ls0belA1wqZ,Soul For Real,568912,boy band; contemporary r&b; hip pop; new jack swing; quiet storm; r&b; urban contemporary,53,artist,spotify:artist:296LotOmbj7eOX7r9l46fK
86,spotify:artist:21gGD9dUby5ls0belA1wqZ,Hi-Five,494286,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,45,artist,spotify:artist:0EVUivUkugMtNF09L4QBMH
87,spotify:artist:21gGD9dUby5ls0belA1wqZ,Christopher Williams,172543,contemporary r&b; funk; neo soul; new jack swing; quiet storm; r&b; urban contemporary,43,artist,spotify:artist:27TmRLInIAVyWyU14KlALf
88,spotify:artist:21gGD9dUby5ls0belA1wqZ,Public Announcement,137078,contemporary r&b; new jack swing; r&b; urban contemporary,40,artist,spotify:artist:02JTFUpX3CgLWXNKEXIvcb
89,spotify:artist:21gGD9dUby5ls0belA1wqZ,Keith Sweat,1771379,contemporary r&b; neo soul; new jack swing; quiet storm; r&b; urban contemporary,58,artist,spotify:artist:2r09Inibex3C4ZNTUVSG3m
90,spotify:artist:21gGD9dUby5ls0belA1wqZ,Kut Klose,274843,contemporary r&b; girl group; hip pop; new jack swing; r&b; urban contemporary,42,artist,spotify:artist:3g0RlUGYDE7rdAJSnLkNOv
91,spotify:artist:21gGD9dUby5ls0belA1wqZ,Xscape,1366313,atl hip hop; contemporary r&b; girl group; hip hop; hip pop; neo soul; quiet storm; r&b; urban contemporary,51,artist,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0
92,spotify:artist:21gGD9dUby5ls0belA1wqZ,Next,1035321,boy band; contemporary r&b; hip hop; hip pop; minneapolis sound; neo soul; new jack swing; quiet storm; r&b; urban contemporary,55,artist,spotify:artist:2MGT7CYlixSPxAnnkhLpaA
93,spotify:artist:21gGD9dUby5ls0belA1wqZ,Jon B.,1088580,contemporary r&b; hip hop; hip pop; neo soul; quiet storm; r&b; urban contemporary,52,artist,spotify:artist:3SRJWVa6lZnqRHOyAHmDrX
94,spotify:artist:21gGD9dUby5ls0belA1wqZ,Adina Howard,359005,contemporary r&b; hip pop; neo soul; r&b; urban contemporary,47,artist,spotify:artist:266SmBZTt4zRzaKEANWbfQ
95,spotify:artist:21gGD9dUby5ls0belA1wqZ,Troop,384251,boy band; contemporary r&b; funk; new jack swing; quiet storm; r&b; urban contemporary,41,artist,spotify:artist:5r7mGejWrGSxheAYEIfSwI
96,spotify:artist:21gGD9dUby5ls0belA1wqZ,Jesse Powell,212570,contemporary r&b; neo soul; new jack swing; quiet storm; r&b; urban contemporary,46,artist,spotify:artist:4ryyCNxkhfBSXHx4k2lo3T
97,spotify:artist:21gGD9dUby5ls0belA1wqZ,Guy,635954,contemporary r&b; funk; hip hop; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,50,artist,spotify:artist:2IBPIcSkvQZyoaVfoyZKE8
98,spotify:artist:21gGD9dUby5ls0belA1wqZ,Tevin Campbell,879079,contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,57,artist,spotify:artist:5VfqJBmXcf6ZqXoGij5qTE
99,spotify:artist:21gGD9dUby5ls0belA1wqZ,Ruff Endz,279070,contemporary r&b; hip pop; neo soul; r&b; urban contemporary,45,artist,spotify:artist:7liFhc0PDIx8etigqd2WhW
100,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,Aaron Hall,458854,contemporary r&b; neo soul; new jack swing; quiet storm; r&b; urban contemporary,48,artist,spotify:artist:772SIFJQiXTCfxncTK1UMn
101,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,Christopher Williams,172543,contemporary r&b; funk; neo soul; new jack swing; quiet storm; r&b; urban contemporary,43,artist,spotify:artist:27TmRLInIAVyWyU14KlALf
102,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,Troop,384251,boy band; contemporary r&b; funk; new jack swing; quiet storm; r&b; urban contemporary,41,artist,spotify:artist:5r7mGejWrGSxheAYEIfSwI
103,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,Ralph Tresvant,330308,contemporary r&b; new jack swing; quiet storm; r&b; urban contemporary,52,artist,spotify:artist:6MLDcHrNh4OqxDZAjMt5pt
104,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,After 7,510240,contemporary r&b; funk; neo soul; new jack swing; quiet storm; r&b; urban contemporary,48,artist,spotify:artist:4UPcJIhr5K5fPsm4itqT7E
105,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,Hi-Five,494286,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,45,artist,spotify:artist:0EVUivUkugMtNF09L4QBMH
106,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,Shai,684256,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,49,artist,spotify:artist:72y3ZI95ctkQC2O4mjBaU3
107,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,Bell Biv DeVoe,923865,boy band; contemporary r&b; funk; hip hop; hip pop; new jack swing; quiet storm; r&b; urban contemporary,56,artist,spotify:artist:2zFZiWQJFFshzojycnXoTL
108,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,Guy,635954,contemporary r&b; funk; hip hop; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,50,artist,spotify:artist:2IBPIcSkvQZyoaVfoyZKE8
109,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,Ready For The World,301554,boy band; contemporary r&b; freestyle; funk; minneapolis sound; new jack swing; post-disco; quiet storm; r&b; urban contemporary,45,artist,spotify:artist:6h29EZDlc2NTvmCUe4yoXV
110,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,Levert,494112,contemporary r&b; funk; neo soul; new jack swing; quiet storm; r&b; urban contemporary,44,artist,spotify:artist:0G7OYsWptjRzVFT1AxP8TS
111,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,Force M.D.'s,207406,contemporary r&b; funk; new jack swing; post-disco; quiet storm; urban contemporary,40,artist,spotify:artist:3KpLtTMpLAko7nBDmiYg7Z
112,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,Johnny Gill,877160,contemporary r&b; funk; neo soul; new jack swing; quiet storm; r&b; urban contemporary,49,artist,spotify:artist:7oHzn7edwmrYClrPRINkbn
113,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,Soul For Real,568912,boy band; contemporary r&b; hip pop; new jack swing; quiet storm; r&b; urban contemporary,53,artist,spotify:artist:296LotOmbj7eOX7r9l46fK
114,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,Michel'le,244473,contemporary r&b; new jack swing; quiet storm; r&b; urban contemporary,46,artist,spotify:artist:4D0WfOUqTzqKysXt33VL3j
115,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,New Edition,1382134,boy band; contemporary r&b; new jack swing; quiet storm; r&b; urban contemporary,58,artist,spotify:artist:1mFX1QlezK1lNPKQJkhwWb
116,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,Jodeci,1725380,contemporary r&b; hip hop; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,56,artist,spotify:artist:1eNkUXHPaXyuyC8NAgzykK
117,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,Keith Washington,259807,contemporary r&b; neo soul; new jack swing; quiet storm; r&b; urban contemporary,39,artist,spotify:artist:5l0XyfQLHoWFvINcSaSrSx
118,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,H-Town,765551,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,46,artist,spotify:artist:21gGD9dUby5ls0belA1wqZ
119,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,The Deele,146423,contemporary r&b; funk; new jack swing; post-disco; quiet storm; urban contemporary,45,artist,spotify:artist:7ohSq6OUvkH1hkslgXfGMi
120,spotify:artist:7oHzn7edwmrYClrPRINkbn,Aaron Hall,458854,contemporary r&b; neo soul; new jack swing; quiet storm; r&b; urban contemporary,48,artist,spotify:artist:772SIFJQiXTCfxncTK1UMn
121,spotify:artist:7oHzn7edwmrYClrPRINkbn,After 7,510240,contemporary r&b; funk; neo soul; new jack swing; quiet storm; r&b; urban contemporary,48,artist,spotify:artist:4UPcJIhr5K5fPsm4itqT7E
122,spotify:artist:7oHzn7edwmrYClrPRINkbn,Shai,684256,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,49,artist,spotify:artist:72y3ZI95ctkQC2O4mjBaU3
123,spotify:artist:7oHzn7edwmrYClrPRINkbn,Christopher Williams,172543,contemporary r&b; funk; neo soul; new jack swing; quiet storm; r&b; urban contemporary,43,artist,spotify:artist:27TmRLInIAVyWyU14KlALf
124,spotify:artist:7oHzn7edwmrYClrPRINkbn,Ralph Tresvant,330308,contemporary r&b; new jack swing; quiet storm; r&b; urban contemporary,52,artist,spotify:artist:6MLDcHrNh4OqxDZAjMt5pt
125,spotify:artist:7oHzn7edwmrYClrPRINkbn,Troop,384251,boy band; contemporary r&b; funk; new jack swing; quiet storm; r&b; urban contemporary,41,artist,spotify:artist:5r7mGejWrGSxheAYEIfSwI
126,spotify:artist:7oHzn7edwmrYClrPRINkbn,Keith Washington,259807,contemporary r&b; neo soul; new jack swing; quiet storm; r&b; urban contemporary,39,artist,spotify:artist:5l0XyfQLHoWFvINcSaSrSx
127,spotify:artist:7oHzn7edwmrYClrPRINkbn,Levert,494112,contemporary r&b; funk; neo soul; new jack swing; quiet storm; r&b; urban contemporary,44,artist,spotify:artist:0G7OYsWptjRzVFT1AxP8TS
128,spotify:artist:7oHzn7edwmrYClrPRINkbn,Al B. Sure!,505196,contemporary r&b; funk; new jack swing; post-disco; quiet storm; r&b; urban contemporary,48,artist,spotify:artist:1fvz0vd4P0LNMkAysF1ivk
129,spotify:artist:7oHzn7edwmrYClrPRINkbn,Hi-Five,494286,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,45,artist,spotify:artist:0EVUivUkugMtNF09L4QBMH
130,spotify:artist:7oHzn7edwmrYClrPRINkbn,Guy,635954,contemporary r&b; funk; hip hop; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,50,artist,spotify:artist:2IBPIcSkvQZyoaVfoyZKE8
131,spotify:artist:7oHzn7edwmrYClrPRINkbn,Jodeci,1725380,contemporary r&b; hip hop; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,56,artist,spotify:artist:1eNkUXHPaXyuyC8NAgzykK
132,spotify:artist:7oHzn7edwmrYClrPRINkbn,H-Town,765551,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,46,artist,spotify:artist:21gGD9dUby5ls0belA1wqZ
133,spotify:artist:7oHzn7edwmrYClrPRINkbn,Bell Biv DeVoe,923865,boy band; contemporary r&b; funk; hip hop; hip pop; new jack swing; quiet storm; r&b; urban contemporary,56,artist,spotify:artist:2zFZiWQJFFshzojycnXoTL
134,spotify:artist:7oHzn7edwmrYClrPRINkbn,Tony! Toni! Toné!,885302,contemporary r&b; funk; hip pop; neo soul; new jack swing; quiet storm; r&b; soul; urban contemporary,55,artist,spotify:artist:7vWlb4pM85jCHvV771qZZW
135,spotify:artist:7oHzn7edwmrYClrPRINkbn,Tevin Campbell,879079,contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,57,artist,spotify:artist:5VfqJBmXcf6ZqXoGij5qTE
136,spotify:artist:7oHzn7edwmrYClrPRINkbn,Freddie Jackson,621908,contemporary r&b; funk; neo soul; new jack swing; post-disco; quiet storm; r&b; soul; urban contemporary,48,artist,spotify:artist:2yaixhgm3yXxjhJAH8SZy3
137,spotify:artist:7oHzn7edwmrYClrPRINkbn,Miki Howard,219586,contemporary r&b; funk; neo soul; post-disco; quiet storm; r&b; urban contemporary,34,artist,spotify:artist:7GTUAEg2QH41GgTmkIldjh
138,spotify:artist:7oHzn7edwmrYClrPRINkbn,The Deele,146423,contemporary r&b; funk; new jack swing; post-disco; quiet storm; urban contemporary,45,artist,spotify:artist:7ohSq6OUvkH1hkslgXfGMi
139,spotify:artist:7oHzn7edwmrYClrPRINkbn,Force M.D.'s,207406,contemporary r&b; funk; new jack swing; post-disco; quiet storm; urban contemporary,40,artist,spotify:artist:3KpLtTMpLAko7nBDmiYg7Z
140,spotify:artist:46njgd2Rq9tZc4ZjeQMgbh,Ambrosia,319803,album rock; art rock; classic rock; country rock; folk rock; mellow gold; singer-songwriter; soft rock; symphonic rock; yacht rock,53,artist,spotify:artist:0J2Ej2rMQyqaUX3G6MUISw
141,spotify:artist:46njgd2Rq9tZc4ZjeQMgbh,Firefall,179950,album rock; classic rock; country rock; folk rock; mellow gold; singer-songwriter; soft rock,45,artist,spotify:artist:1tfXh4XxILEuMU2qZupFn8
142,spotify:artist:46njgd2Rq9tZc4ZjeQMgbh,Little River Band,986374,album rock; art rock; classic rock; country rock; folk rock; mellow gold; rock; singer-songwriter; soft rock; yacht rock,60,artist,spotify:artist:6clbbhnIqpHnqxwtOWcilg
143,spotify:artist:46njgd2Rq9tZc4ZjeQMgbh,Pablo Cruise,134207,album rock; country rock; folk rock; mellow gold; singer-songwriter; soft rock; yacht rock,45,artist,spotify:artist:3Y5abCLsMxsOLaZ8rYusSR
144,spotify:artist:46njgd2Rq9tZc4ZjeQMgbh,Seals and Crofts,602467,adult standards; album rock; bubblegum pop; classic rock; country rock; folk rock; mellow gold; singer-songwriter; soft rock; yacht rock,56,artist,spotify:artist:6jdObwsrIjSRnBbMw6lPBj
145,spotify:artist:46njgd2Rq9tZc4ZjeQMgbh,Loggins & Messina,406533,album rock; classic rock; country rock; folk; folk rock; mellow gold; soft rock,53,artist,spotify:artist:7emRV8AluG3d4e5T0DZiK9
146,spotify:artist:46njgd2Rq9tZc4ZjeQMgbh,Dave Mason,153073,album rock; blues rock; classic rock; country rock; folk; folk rock; mellow gold; roots rock; singer-songwriter; soft rock; southern rock; yacht rock,45,artist,spotify:artist:2DWQX92uew7DlsgN0yD775
147,spotify:artist:46njgd2Rq9tZc4ZjeQMgbh,Orleans,140529,album rock; bubblegum pop; classic rock; country rock; folk rock; mellow gold; singer-songwriter; soft rock; yacht rock,53,artist,spotify:artist:1667U2YoucgG5Pdvm2M59c
148,spotify:artist:46njgd2Rq9tZc4ZjeQMgbh,Stephen Bishop,210590,adult standards; country rock; folk rock; mellow gold; singer-songwriter; soft rock; yacht rock,52,artist,spotify:artist:3JhRHqCi8HEzkJVWt19LtN
